,categories,name,prices,site,url
3292,['flower'],OG KUSH – BALANCED HYBRID – (AAA) BULK,"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/og-kush-indica-sativa-aaa-bulk/
3293,['bulk flower'],GOD’S GREEN CRACK – BALANCED HYBRID – (AAA) BULK,"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/gods-green-crack-indica-sativa-aaa-bulk/
3294,['bulk flower'],CITRIQUE – SATIVA – (AAA) BULK,"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/citrique-sativa-aaa-bulk/
3298,['flower'],CHEESE QUAKE – BALANCED HYBRID – (AAA),"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/cheese-quake-indica-sativa-aaa/
3299,['indica'],BIG SMOOTH – INDICA – (AAA),"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/big-smooth-indica-aaa/
3300,['indica'],DIAMOND OG – INDICA – (AAA),"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/diamond-og-indica-aaa/
3302,['sativa'],CITRIQUE – SATIVA – (AAA),"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/citrique-sativa-aaa/
3303,['indica'],BUBBA HASH – INDICA – (AAA),"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/bubba-hash-indica-aaa/
3309,['ounce deals flower'],UK CHEESE – INDICA – (AAA),"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/uk-cheese-indica-aaa/
3311,['bulk flower'],NUKEN – INDICA – (AAA) – BULK,"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/nuken-indica-aaa-bulk/
3313,['balanced-hybrid'],DREAM LOTUS – BALANCED HYBRID – (AAA),"[['', 'out of stock']]",kingtuts.ca,https://www.kingtuts.ca/product/dream-lotus-indica-sativa-aaa/
3336,"['cannabis', 'specials']",1st Time Customer Promotion,"[['', '$25 (Includes Xpress shipping)']]",shamrockcannabis.com,https://shamrockcannabis.com/product/1st-time-customer-promotion/
3337,"['cannabis', 'specials']",4 Strain Cannabis Variety Pack – 21 Options To Choose From!,"[['', 'From $105 (1/2 Ounce) up to $620 (Quarter Pound)']]",shamrockcannabis.com,https://shamrockcannabis.com/product/variety-pack/
3338,"['cannabis', 'specials']",Cannabis Discount Packs – 8 Strains To Choose From!,"[['', '3.5 grams (1/8th Ounce) for $25']]",shamrockcannabis.com,https://shamrockcannabis.com/product/cannabis-discount-packs/
3339,"['cannabis', 'specials']",Cannabis Clearance Packs – 19 Strains To Choose From!,"[['', '3.5 grams (1/8th Ounce) for $20']]",shamrockcannabis.com,https://shamrockcannabis.com/product/clearance-cannabis-packs/
3340,"['cannabis', 'specials']",Shake,"[['', 'From $30 (1/2 Ounce)']]",shamrockcannabis.com,https://shamrockcannabis.com/product/shake/
3341,"['cannabis', 'specials']",$139 Ounces,"[['', '$139 / Ounce']]",shamrockcannabis.com,https://shamrockcannabis.com/product/139-ounces/
3342,"['cannabis', 'specials']",$119 Ounces,"[['', '$119 / Ounce']]",shamrockcannabis.com,https://shamrockcannabis.com/product/119-ounces/
3343,"['cannabis', 'specials']",$99 Ounces,"[['', '$99 / Ounce']]",shamrockcannabis.com,https://shamrockcannabis.com/product/99-ounces/
3344,['cannabis'],3g Supremium Pre-Roll Packs – 6 Strains Available!,"[['', '$39']]",shamrockcannabis.com,https://shamrockcannabis.com/product/3g-supremium-pre-roll-packs/
3345,['cannabis'],3g Supremium Pre-Roll Packs – Strain Blend,"[['', '$29']]",shamrockcannabis.com,https://shamrockcannabis.com/product/3g-supremium-pre-roll-packs-blend/
3346,['cannabis'],1g Supremium Pre-Roll Packs – 16 Strains Available!,"[['', '$13']]",shamrockcannabis.com,https://shamrockcannabis.com/product/1g-supremium-pre-roll-packs/
3347,['cannabis'],1g Supremium Pre-Roll Packs – Strain Blend,"[['', '$11']]",shamrockcannabis.com,https://shamrockcannabis.com/product/1g-supremium-pre-roll-packs-blend/
3563,['flowers'],Aloha Pre Rolls – CBD Kush (1:1 CBD:THC),"[['', '24.00']]",simplybudz.ca,https://simplybudz.ca/product/aloha-pre-rolls-cbd-kush/
3584,['$$$$'],CBD Mango Haze – $6.92/gram ($$$$),"[['', '30.50 - 194.00']]",simplybudz.ca,https://simplybudz.ca/product/cbd-mango-haze-8-71-gram/
3617,['flowers'],God’s Green Crack – $3.35/gram,"[['', '94.00']]",simplybudz.ca,https://simplybudz.ca/product/gods-green-crack/
3625,['flowers'],Lindsay OG – $3.39/gram,"[['', '95.00']]",simplybudz.ca,https://simplybudz.ca/product/lindsay-og/
3628,['flowers'],Moonwalker Premium Twax Cone,"[['', '24.00']]",simplybudz.ca,https://simplybudz.ca/product/moonwalker-premium-twax-cone/
3631,['$$$'],Pink Gas – $6.03/gram ($$$),"[['', '25.00 - 169.00']]",simplybudz.ca,https://simplybudz.ca/product/pink-gas-6-03-gram-copy/
3633,['flowers'],Pot of Gold – Micro Buds/Shake – $2.67/gram,"[['', '75.00']]",simplybudz.ca,https://simplybudz.ca/product/shake/
3636,['flowers'],Sea Berry – $2.32/gram,"[['', '69.00']]",simplybudz.ca,https://simplybudz.ca/product/sea-berry/
1593,['prerolls'],Cheeba Cones Salad x6,"[['', '$30.00']]",cheebas.ca,https://cheebas.ca/Cheeba_Cones-Salad_x6
1594,['prerolls'],1g Preroll Doobie Death Bubba,"[['', '$12.50']]",cheebas.ca,https://cheebas.ca/1g-Preroll-Doobie-Death-Bubba
1595,['prerolls'],1g Preroll Doobie The Blaster 19% THC,"[['', '$12.50']]",cheebas.ca,https://cheebas.ca/The-Blaster-Preroll-19-THC-
1596,['prerolls'],MoonRock Preroll (assorted flavours),"[['', '$26.00']]",cheebas.ca,https://cheebas.ca/MoonRock-Preroll-assorted-flavours
1597,['prerolls'],1g Preroll Doobie Tossed Salad,"[['', '$12.50']]",cheebas.ca,https://cheebas.ca/1g-Preroll-Doobie-Tossed-Salad
1598,['prerolls'],1g Preroll Doobie Gorilla Glue 19% THC,"[['', '$12.50']]",cheebas.ca,https://cheebas.ca/Gorilla-Glue-Preroll-19-THC-
1599,['prerolls'],1g Preroll Doobie Lindsay OG,"[['', '$12.50']]",cheebas.ca,https://cheebas.ca/1g-Preroll-Doobie-Lindsay-OG
1600,['prerolls'],Small Cannarillo - Cookies and Cream,"[['', '$115.00']]",cheebas.ca,https://cheebas.ca/Small-Cannarillo--Cookies-and-Cream
1601,['prerolls'],Small Cannarillo - White Lemonaid,"[['', '$115.00']]",cheebas.ca,https://cheebas.ca/Small-Cannarillo
1602,['prerolls'],Large Cannagar - Cookies OG,"[['', '$150.00']]",cheebas.ca,https://cheebas.ca/Large-Cannagar
1603,['prerolls'],1g PreRoll Doobie Bubba Pink 22% THC,"[['', '$12.50']]",cheebas.ca,https://cheebas.ca/1G_Pre-Roll_Doobie-BUbba_Pink_22_THC
1604,['prerolls'],1g PreRoll Doobie Rockstar 24% THC,"[['', '$12.50']]",cheebas.ca,https://cheebas.ca/1G_Pre-Roll_Doobie-Rockstar_24_THC
1605,['prerolls'],1g Preroll Doobie Strawberry Short Cookies,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/1g-Preroll-Doobie-Strawberry-Short-Cookies
1606,['prerolls'],Cheeba Cones Tuna Melt 6 cones,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Cheeba_Cones-Tuna_Melt
1607,['prerolls'],Cheeba Cones Sativa x6,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Cheeba_Cones-Sativa_x6
1608,['prerolls'],Royale With Cheese x 5,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Royale_With_Cheese_x_5
1609,['prerolls'],Cheeba Cones Indica x6,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Cheeba_Cones-_Indica_x6
1649,['cannabis'],Bubba X Hash,"[['', '24.50']]",deliverymeds.ca,https://deliverymeds.ca/product/bubba-x-hash/
1650,['cannabis'],Iranian,"[['', '17.50']]",deliverymeds.ca,https://deliverymeds.ca/product/iranian/
1651,['cannabis'],House Blend all Bud,"[['', '14.00']]",deliverymeds.ca,https://deliverymeds.ca/product/house-blend-crushed-bud/
1663,['kief'],Rock Star Bud Kief,"[['', '10.00']]",deliverymeds.ca,https://deliverymeds.ca/product/rock-star-bud-kief-crystal/
1665,['cannabis'],wedding cake,"[['', '10.00']]",deliverymeds.ca,https://deliverymeds.ca/product/wedding-cake/
1666,['cannabis'],Watermelon,"[['', '10.00']]",deliverymeds.ca,https://deliverymeds.ca/product/watermelon/
1667,['kief'],Blueberry kush kief,"[['', '10.00']]",deliverymeds.ca,https://deliverymeds.ca/product/blueberry-kush-kief/
1668,['kief'],Comatose Kief,"[['', '10.00']]",deliverymeds.ca,https://deliverymeds.ca/product/comatose-kief/
1669,['kief'],Death Bubba Kief,"[['', '10.00']]",deliverymeds.ca,https://deliverymeds.ca/product/death-bubba-kief/
1670,['kief'],Cheese Bud Kief,"[['', '10.00']]",deliverymeds.ca,https://deliverymeds.ca/product/cheese-bud-kief/
1672,['cannabis'],pre rolled king size cones gorilla glue#4,"[['', '7.00']]",deliverymeds.ca,https://deliverymeds.ca/product/pre-rolled-king-size-cones-gorilla-glue4/
1673,['cannabis'],Mango Haze – High CBD,"[['', '7.00']]",deliverymeds.ca,https://deliverymeds.ca/product/mango-haze-high-cbd/
1674,['cannabis'],Platinum Kush,"[['', '7.00']]",deliverymeds.ca,https://deliverymeds.ca/product/platinum-kush/
1675,['cannabis'],BlueBerry Kush,"[['', '7.00']]",deliverymeds.ca,https://deliverymeds.ca/product/blueberry-kush/
1676,['cannabis'],Alien OG,"[['', '6.50']]",deliverymeds.ca,https://deliverymeds.ca/product/alien-og/
1677,['cannabis'],tropical cookie,"[['', '6.50']]",deliverymeds.ca,https://deliverymeds.ca/product/tropical-cookie/
1678,['cannabis'],island pink kush,"[['', '6.50']]",deliverymeds.ca,https://deliverymeds.ca/product/island-pink-kush/
1679,['cannabis'],Sweet Black Angel,"[['', '6.50']]",deliverymeds.ca,https://deliverymeds.ca/product/sweet-black-angel/
1680,['cannabis'],L.A Chocolate,"[['', '6.50']]",deliverymeds.ca,https://deliverymeds.ca/product/l-a-chocolate/
1681,['cannabis'],island rockstar,"[['', '6.00']]",deliverymeds.ca,https://deliverymeds.ca/product/island-rockstar/
1682,['cannabis'],girlscout cookie platinum,"[['', '6.00']]",deliverymeds.ca,https://deliverymeds.ca/product/girlscout-cookie-platinum/
1683,['cannabis'],kali mist,"[['', '6.00']]",deliverymeds.ca,https://deliverymeds.ca/product/kali-mist/
1684,['cannabis'],orange cookie,"[['', '6.00']]",deliverymeds.ca,https://deliverymeds.ca/product/orange-cookie/
1685,['cannabis'],green crack,"[['', '6.00']]",deliverymeds.ca,https://deliverymeds.ca/product/green-crack/
1686,['cannabis'],Train Wreck,"[['', '6.00']]",deliverymeds.ca,https://deliverymeds.ca/product/train-wreck/
1687,['cannabis'],Strawberry Haze,"[['', '6.00']]",deliverymeds.ca,https://deliverymeds.ca/product/strawberry-haze/
1688,['cannabis'],Lemon Tangerine,"[['', '6.00']]",deliverymeds.ca,https://deliverymeds.ca/product/lemon-tangerine/
1689,['cannabis'],Kemo,"[['', '6.00']]",deliverymeds.ca,https://deliverymeds.ca/product/kemo/
1691,['cannabis'],Black Diamond,"[['', '5.50']]",deliverymeds.ca,https://deliverymeds.ca/product/black-diamond/
1692,['cannabis'],Wild Berry Kush,"[['', '5.50']]",deliverymeds.ca,https://deliverymeds.ca/product/wild-berry-kush/
1693,['cannabis'],Nuken,"[['', '5.50']]",deliverymeds.ca,https://deliverymeds.ca/product/nuken/
1694,['cannabis'],O.G KUSH,"[['', '5.00']]",deliverymeds.ca,https://deliverymeds.ca/product/o-g-kush/
1695,['cannabis'],Medi Kush,"[['', '5.00']]",deliverymeds.ca,https://deliverymeds.ca/product/medi-kush/
1696,['cannabis'],Chemdawg,"[['', '5.00']]",deliverymeds.ca,https://deliverymeds.ca/product/chemdawg/
1697,['cannabis'],Girl Scout Cookies,"[['', '5.00']]",deliverymeds.ca,https://deliverymeds.ca/product/girl-scout-cookies/
1698,['cannabis'],Gorilla Glue#4,"[['', '5.00']]",deliverymeds.ca,https://deliverymeds.ca/product/gorilla-glue/
1699,['cannabis'],U.K. Cheese,"[['', '5.00']]",deliverymeds.ca,https://deliverymeds.ca/product/u-k-cheese/
1700,['cannabis'],Death Bubba,"[['', '5.00']]",deliverymeds.ca,https://deliverymeds.ca/product/death-bubba/
1701,['cannabis'],Rockstar Kush,"[['', '5.00']]",deliverymeds.ca,https://deliverymeds.ca/product/rockstar-kush/
1730,"['all', 'bundle packs', 'flowers', 'hybrid', 'indica', 'mix & match flowers', 'sativa']",Top Shelf Mix & Match (28 Grams),"[['', '250.00']]",ganjagrams.ca,https://ganjagrams.ca/product/top-shelf-mix-match-28-grams/
1811,"['all', 'bundle packs', 'flowers', 'hybrid', 'indica', 'mix & match flowers', 'sativa']",2 Ounce Mix & Match,"[['', '350.00']]",ganjagrams.ca,https://ganjagrams.ca/product/2-ounce-mix-match/
1812,"['all', 'bundle packs', 'flowers', 'hybrid', 'indica', 'mix & match flowers', 'sativa']",14 Gram Mix & Match,"[['', '115.00']]",ganjagrams.ca,https://ganjagrams.ca/product/14-gram-mix-match/
1846,"['all', 'best seller', 'flowers', 'hybrid', 'indica', 'sativa']",(AAA) Cannabis Trim – Shake,"[['', '60.00'], ['', '160.00']]",ganjagrams.ca,https://ganjagrams.ca/product/shake-1oz/
1848,"['all', 'best seller', 'bundle packs', 'flowers', 'indica']",(Indica) Dream Chaser Sample Pack – 14 Grams,"[['', '123.50']]",ganjagrams.ca,https://ganjagrams.ca/product/dreamchaser-2/
1849,"['all', 'best seller', 'bundle packs', 'flowers', 'sativa']",(Sativa) Artistic Sample Pack – 14 Grams,"[['', '123.50']]",ganjagrams.ca,https://ganjagrams.ca/product/artistic-bundle-pack-ounce/
1874,"['all', 'best seller', 'bundle packs', 'flowers', 'flowers on sale!', 'hybrid']",(Hybrid) Brainstorm Sample Pack – 14 Grams,"[['', '128.25']]",ganjagrams.ca,https://ganjagrams.ca/product/brainstorm/
1882,['hybrid'],1/2 Ounce Mix & Match,"[['', '114.99']]",greensociety.ca,https://www.greensociety.ca/product/1-2-ounce-mix-match/
1883,['hybrid'],2 Ounce AAA+ Mix And Match,"[['', '350.00']]",greensociety.ca,https://www.greensociety.ca/product/2-ounce-aaa-mix-match/
1910,['sativa'],Charlotte’s Web,"[['', '120.00']]",greensociety.ca,https://www.greensociety.ca/product/charlottes-web/
1911,['hybrid'],Chill Pack,"[['', '175.00']]",greensociety.ca,https://www.greensociety.ca/product/chill-pack/
1924,['hybrid'],Flash Sale Ounce Specials,"[['', '192.00']]",greensociety.ca,https://www.greensociety.ca/product/flash-sale-ounce-specials/
1931,['hybrid'],Green Supreme Pre-Rolled Cones,"[['', '40.00 - 45.00']]",greensociety.ca,https://www.greensociety.ca/product/green-supreme-pre-rolled-cones/
1941,['indica'],Master Kush,"[['', '180.00']]",greensociety.ca,https://www.greensociety.ca/product/master-kush/
1982,['indica'],Budget Buds,"[['', '160.00']]",greensociety.ca,https://www.greensociety.ca/product/budget-buds/
1984,['indica'],OG Kush Sampler,"[['', '9.99']]",greensociety.ca,https://www.greensociety.ca/product/og-kush-sampler/
1987,['indica'],Sweet Tooth Sampler,"[['', '9.99']]",greensociety.ca,https://www.greensociety.ca/product/sweet-tooth-sampler/
1989,['indica'],Sunset Sherbet x High Octane BX3 Sampler,"[['', '14.00']]",greensociety.ca,https://www.greensociety.ca/product/sunset-sherbet-x-high-octane-bx3-sampler/
1995,['hybrid'],14 Gram Mix & Match,"[['', '199.99']]",greensociety.ca,https://www.greensociety.ca/product/14-gram-mix-match/
1997,['hybrid'],Mix and Match Ounce,"[['', '220.00']]",greensociety.ca,https://www.greensociety.ca/product/mix-and-match-ounce/
1998,['variety packs (flowers)'],Top Shelf 1/2 Ounce Mix & Match,"[['', '130.00']]",greensociety.ca,https://www.greensociety.ca/product/top-shelf-1-2-ounce-mix-match/
1999,['hybrid'],Top-Shelf Mix & Match Ounce,"[['', '250.00']]",greensociety.ca,https://www.greensociety.ca/product/top-shelf-mix-match-ounce/
2028,['hybrid'],Tropicali,"[['', '160.00']]",greensociety.ca,https://www.greensociety.ca/product/tropicali/
2029,['hybrid'],Premium AAAA+ Grade Trim,"[['', '120.00']]",greensociety.ca,https://www.greensociety.ca/product/premium-aaaa-grade-trim/
2032,['hybrid'],Blackberry Diesel by True North,"[['', '66.00']]",greensociety.ca,https://www.greensociety.ca/product/blackberry-diesel-by-true-north/
2849,"['concentrates', 'flowers', 'moon rock', 'moonrock canada', 'moonrock pre roll']",Pre Rolled Moonrock Joint (Moonrock Canada),"[['', '20.00']]",herbapproach.com,https://herbapproach.com/product/pre-rolled-moonrock-joint-moonrock-canada/
