,categories,name,prices,site,url
1193,['edibles'],Miss Munchies- Cherry Blasters 72mg THC/Bag,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Miss-Munchies-Cherry-Blasters-72mg-THCBag
1194,['edibles'],Miss Munchies- Sour Straps 72mg THC/ Bag,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Miss-Munchies-Sour-Straps-72mg-THC-Bag
1195,['edibles'],Euphoria Extractions -Shatter Bar- INDICA - Cookies and Green 500mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Euphoria-Extractions-Shatter-Bar-INDICA--Cookies-and-Green-500mg-THC
1196,['edibles'],THC Gummies SATIVA 3x Strength Tetra,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/THC-Gummies--SATIVA-3x-Strength-Tetra
1197,['edibles'],Remedyz- Sour Keys 400mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Remedyz-Sour-Keys-400mg-THC
1198,['edibles'],Remedyz- Watermelons 400mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Remedyz-Watermelons-400mg-THC
1199,['edibles'],Remedyz- Neon Worms 400mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Remedyz-Neon-Worms-400mg-THC
1200,['edibles'],Remedyz- Sour Patch Kids 400mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Remedyz-Sour-Kids-400mg-THC
1201,['edibles'],Remedyz- Peach rings 400mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Remedyz-Peach-rings-400mg-THC
1202,['edibles'],Kootenay Labs Gummies THC Key Lime 1000mg/Bag,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Kootenay-Labs-Gummies-THC-Key-Lime-1000mgBag
1203,['edibles'],Kootenay Labs Gummies THC Apricot Headband 1000mg/Bag,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Kootenay-Labs-Gummies--THC-Apricot-Headband-1000mgBag
1204,['edibles'],Infused Grape Drink Mix 300mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Infused-Grape-Juice-Mix-300mg-THC
1205,['edibles'],Infused Fruit Punch Mix 300mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Infused-Fruit-Punch-Mix-300mg-THC
1206,['edibles'],Infused Iced Tea Mix 300mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Infused-Iced-Tea-Mix-300mg-THC
1207,['edibles'],Laughing Ass Artisan Chocolate bar 300mg THC,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Laughing-Ass-Artisan-Chocolate-bar-300mg-THC
1208,['edibles'],Variety Pack Tropical 6x 25mg/THC gummy Herbivores,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/variety-pack-tropical-flavours-thc-gummies-edible
1209,['edibles'],Variety Pack Sours 6x 25mg/THC gummy Herbivore,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/variety-pack-sours-6x-25mg-gummies-edible
1210,['edibles'],Bluefoot Blasts 6x 25mg THC/candy Herbivore,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/bluefoot-blasts-25mg-thc-candy-edible
1211,['edibles'],Apothecary THC Spray- Sativa,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/apotthecary-thc-spray-sativa-tincture
1212,['edibles'],Apothecary THC Spray- Indica,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/apotthecary-thc-spray-indica-tincture
1213,['edibles'],Apothecary Hemp Infused Coconut Oil,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/apothecary-cocnut-oil
1214,['edibles'],Marys 250mg CBD Honey Tears 1ml,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/mary-s-250mg-cbd-honey-tears-1ml-edible
1215,['edibles'],Variety Pack THC 25mg/Gummie (11) Herbivore,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/variety-packs-thc-gummies
1216,['edibles'],Banana Blasts 25mg THC/candy Herbivore,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/banana-blasts-weed-edibles
1217,['edibles'],Cherry Sours 25mg THC/candy Herbivore,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/cherry-sours-edibles
1218,['edibles'],Grape Sours 25mg THC/candy Herbivore,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/grape-sours-edibles
1219,['edibles'],Key Sours 25mg THC/candy Herbivore,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/key-sours-25mg-thc-candy-edible
1220,['edibles'],Buzzy Peaches 25mg THC/candy Herbivore,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/thc-fuzz-peaches-edibles
1221,['edibles'],THC Gummies INDICA 3x Strength Tetra,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/thc-gummies-indica-3x-strength-edible
1222,['edibles'],Marijuana Cookie Chocolate Chip Green Therapy,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/marijuana-cookie-chocolate-chip-cookie
1223,['edibles'],Double Chocolate Chip Weed Cookie Krav,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/double-chocolate-chip-weed-cookie-cookie
1224,['edibles'],Weed Cookie Oatmeal chocolate Green Therapy,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/weed-cookie-oatmeal-chocolate-cookie
1225,['edibles'],Lemon Cookies Marijuana Infused Krav,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/lemon-cookies-marijuana-infused-cookie
1226,['edibles'],THC Mango Bites Krav,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/thc-mango-bites-edible
1227,['edibles'],Indica THC Infused Lollipops 90mg Krav,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/indica-thc-infused-lollipops-edible
1228,['edibles'],Pot Brownie Gluten Free Green Therapy,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/pot-brownie-gluten-free-cookie
1229,['hash'],Gold Seal **Flavoured** Hash (assorted flavours),"[['Gram', '8.00'], ['Quarter', '7.00/g'], ['Half', '6.00/g'], ['Ounce', '5.00/g']]",cheebas.ca,https://cheebas.ca/Gold-Seal-Flavoured-Hash-assorted-flavours
1230,['hash'],Tesla Hash,"[['Gram', '17.00'], ['Quarter', '16.50/g'], ['Half', '16.00/g'], ['Ounce', '15.50/g']]",cheebas.ca,https://cheebas.ca/Tesla-Hash
1231,['hash'],Death Bubba Hash,"[['Gram', '16.00'], ['Quarter', '15.00/g'], ['Half', '14.50/g'], ['Ounce', '14.00/g']]",cheebas.ca,https://cheebas.ca/Death_Bubba_Hash
1232,['hash'],Gold seal hash,"[['Gram', '8.00'], ['Quarter', '7.00/g'], ['Half', '6.00/g'], ['Ounce', '5.00/g']]",cheebas.ca,https://cheebas.ca/Gold-seal-hash
1233,['hash'],Keif Resin Hash Bubble Gum,"[['Gram', '13.50'], ['Quarter', '13.00/g'], ['Half', '12.50/g'], ['Ounce', '12.00/g']]",cheebas.ca,https://cheebas.ca/Keif-Resin-Hash-Bubble-Gum-
1234,['hash'],Diamond Hash,"[['Gram', '18.50'], ['Quarter', '18.00/g'], ['Half', '17.50/g'], ['Ounce', '17.00/g']]",cheebas.ca,https://cheebas.ca/Diamond-Hash
1235,['hash'],Kabul Hash,"[['Gram', '17.00'], ['Quarter', '16.50/g'], ['Half', '16.00/g'], ['Ounce', '15.50/g']]",cheebas.ca,https://cheebas.ca/Kabul-Hash
1236,['hash'],Honda Z Hash,"[['Gram', '17.00'], ['Quarter', '16.50/g'], ['Half', '16.00/g'], ['Ounce', '15.50/g']]",cheebas.ca,https://cheebas.ca/Honda-Z-Hash
1237,['hash'],Space Jam Hash,"[['Gram', '18.00'], ['Quarter', '17.50/g'], ['Half', '17.00/g'], ['Ounce', '16.50/g']]",cheebas.ca,https://cheebas.ca/Space-Jam-Hash
1238,['hash'],AK-47 Hash,"[['Gram', '17.00'], ['Quarter', '16.50/g'], ['Half', '16.00/g'], ['Ounce', '15.50/g']]",cheebas.ca,https://cheebas.ca/AK47-Hash
1239,['hash'],Trainwreck Hash,"[['Gram', '16.00'], ['Quarter', '15.50/g'], ['Half', '15.00/g'], ['Ounce', '14.50/g']]",cheebas.ca,https://cheebas.ca/trainwreck-hash-concentrate
1240,['hash'],Darth Vader Hash,"[['Gram', '17.50'], ['Quarter', '17.00/g'], ['Half', '16.50/g'], ['Ounce', '16.00/g']]",cheebas.ca,https://cheebas.ca/Darth-Vader-Hash
1241,['hash'],Blueberry Hash,"[['Gram', '16.00'], ['Quarter', '15.00/g'], ['Half', '14.50/g'], ['Ounce', '14.00/g']]",cheebas.ca,https://cheebas.ca/blueberry-hash-concentrate
1242,['hash'],VW Hash,"[['Gram', '16.50'], ['Quarter', '16.00/g'], ['Half', '15.50/g'], ['Ounce', '15.00/g']]",cheebas.ca,https://cheebas.ca/VW-Hash
1243,['hash'],Buggati Hash,"[['Gram', '15.50'], ['Quarter', '15.00/g'], ['Half', '14.50/g'], ['Ounce', '14.00/g']]",cheebas.ca,https://cheebas.ca/Buggati-Hash
1244,['hash'],Mercedes Blueberry *Flavoured* Hash,"[['Gram', '7.00'], ['Quarter', '6.50/g'], ['Half', '6.00/g'], ['Ounce', '5.50/g']]",cheebas.ca,https://cheebas.ca/Blueberry-Flavoured-Hash
1245,['hash'],Moroccan BLACK Hash,"[['Gram', '16.00'], ['Quarter', '15.00/g'], ['Half', '14.50/g'], ['Ounce', '14.00/g']]",cheebas.ca,https://cheebas.ca/moroccan-hash-concentrate
1246,['hash'],Blue Truck Hash,"[['Gram', '17.50'], ['Quarter', '17.00/g'], ['Half', '16.50/g'], ['Ounce', '16.00/g']]",cheebas.ca,https://cheebas.ca/Blue-Truck-Hash
1247,['hash'],Afghani Apple Stamp Hash,"[['Gram', '16.50'], ['Quarter', '16.00/g'], ['Half', '15.50/g'], ['Ounce', '15.00/g']]",cheebas.ca,https://cheebas.ca/Afghani-Apple-Stamp-Hash
1248,['hash'],Rolling Stones Hash,"[['Gram', '16.00'], ['Quarter', '15.50/g'], ['Half', '15.00/g'], ['Ounce', '14.50/g']]",cheebas.ca,https://cheebas.ca/Rolling-Stones-Hash
1249,['hash'],Tegridy Farms Hash - Whitewalker Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Tegridy-Farms-Hash--Whitewalker-Hash
1250,['hash'],Dady Hash,"[['Gram', '16.00'], ['Quarter', '15.50/g'], ['Half', '15.00/g'], ['Ounce', '14.50/g']]",cheebas.ca,https://cheebas.ca/Dady-Hash
1251,['hash'],White Castle Hash,"[['Gram', '16.00'], ['Quarter', '15.00/g'], ['Half', '14.50/g'], ['Ounce', '14.00/g']]",cheebas.ca,https://cheebas.ca/White-Castle-Hash
1252,['hash'],Dove Stamp - MK Ultra Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Dove-Stamp--MK-Ultra
1253,['hash'],Tegridy Farms Hash - Hollywood Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Tegridy-Farms-Hash--Hollywood-Hash
1254,['hash'],Slurricane Hash,"[['Gram', '15.50'], ['Quarter', '15.00/g'], ['Half', '14.50/g'], ['Ounce', '14.00/g']]",cheebas.ca,https://cheebas.ca/Slurricane-Hash
1255,['hash'],Diplomat Hash,"[['Gram', '19.50'], ['Quarter', '18.50/g'], ['Half', '18.00/g'], ['Ounce', '17.00/g']]",cheebas.ca,https://cheebas.ca/Diplomat-Hash
1256,['hash'],Pink Kush HASH,"[['Gram', '16.00'], ['Quarter', '15.00/g'], ['Half', '14.50/g'], ['Ounce', '14.00/g']]",cheebas.ca,https://cheebas.ca/Pink_Kush_Hash
1257,['hash'],Banana Clip Sift Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Banana-Clip-Sift-Hash
1258,['hash'],G Code Bubble Hash,"[['Gram', '17.50'], ['Quarter', '17.00/g'], ['Half', '16.50/g'], ['Ounce', '16.00/g']]",cheebas.ca,https://cheebas.ca/G-Code-Bubble-Hash
1259,['hash'],LA Confidential Hash,"[['Gram', '17.50'], ['Quarter', '17.00/g'], ['Half', '16.50/g'], ['Ounce', '16.00/g']]",cheebas.ca,https://cheebas.ca/LA-Confidential-Hash
1260,['hash'],Toyota Hash,"[['Gram', '18.00'], ['Quarter', '17.50/g'], ['Half', '17.00/g'], ['Ounce', '16.50/g']]",cheebas.ca,https://cheebas.ca/Toyota-Hash
1261,['hash'],Red Lebanese Hash,"[['Gram', '18.50'], ['Quarter', '18.00/g'], ['Half', '17.50/g'], ['Ounce', '17.00/g']]",cheebas.ca,https://cheebas.ca/Red-Lebanese-Hash
1262,['hash'],Infinity Water Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Infinity-Water-Hash
1263,['hash'],Chocolope SIft Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Chocolope-SIft-Hash
1264,['hash'],Fire OG Hash,"[['Gram', '16.50'], ['Quarter', '16.00/g'], ['Half', '15.50/g'], ['Ounce', '15.00/g']]",cheebas.ca,https://cheebas.ca/Fire-OG-Hash
1265,['hash'],Lithium OG Sift Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Lithium-OG-Sift-Hash
1266,['hash'],Northern Lights #5 Hash Limited Run,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Northern-Lights-5-Hash-Limited-Run
1267,['hash'],Blonde Lebanese Hash,"[['Gram', '19.00'], ['Quarter', '18.50/g'], ['Half', '18.00/g'], ['Ounce', '17.50/g']]",cheebas.ca,https://cheebas.ca/Blonde-Lebanese-Hash-
1268,['hash'],Orange Kush Sift hash,"[['Gram', '18.50'], ['Quarter', '18.00/g'], ['Half', '17.50/g'], ['Ounce', '17.00/g']]",cheebas.ca,https://cheebas.ca/Orange-Kush-Sift-hash
1269,['hash'],San Fernando Lemons Sift Hash,"[['Gram', '20.50'], ['Quarter', '20.00/g'], ['Half', '1950.00/g'], ['Ounce', '19.00/g']]",cheebas.ca,https://cheebas.ca/San-Fernando-Lemons-Sift-Hash
1270,['hash'],Obama Sift Hash,"[['Gram', '20.00'], ['Quarter', '19.50/g'], ['Half', '19.00/g'], ['Ounce', '18.50/g']]",cheebas.ca,https://cheebas.ca/Obama-Sift-Hash
1271,['hash'],Maserati stamp hash,"[['Gram', '6.50'], ['Quarter', '6.00/g'], ['Half', '5.50/g'], ['Ounce', '5.00/g']]",cheebas.ca,https://cheebas.ca/Maserati-stamp-hash
1272,['hash'],Lemon Sour Diesel Sift Hash,"[['Gram', '21.00'], ['Quarter', '20.50/g'], ['Half', '20.00/g'], ['Ounce', '19.50/g']]",cheebas.ca,https://cheebas.ca/Lemon-Sour-Diesel-Sift-Hash
1273,['hash'],Watermelon Zkittles Sift Hash,"[['Gram', '20.00'], ['Quarter', '19.50/g'], ['Half', '19.00/g'], ['Ounce', '18.50/g']]",cheebas.ca,https://cheebas.ca/Watermelon-Zkittles-Sift-Hash
1274,['hash'],Chocolate Mango Sift Hash,"[['Gram', '20.50'], ['Quarter', '20.00/g'], ['Half', '19.50/g'], ['Ounce', '19.00/g']]",cheebas.ca,https://cheebas.ca/Chocoloate-Mango-Sift-Hash
1275,['hash'],UBC Chemo Sift Hash,"[['Gram', '20.50'], ['Quarter', '20.00/g'], ['Half', '19.50/g'], ['Ounce', '19.00/g']]",cheebas.ca,https://cheebas.ca/UBC-Chemo-Sift-Hash
1276,['hash'],Venom x Rockstar Sift Hash,"[['Gram', '21.00'], ['Quarter', '20.50/g'], ['Half', '20.00/g'], ['Ounce', '19.50/g']]",cheebas.ca,https://cheebas.ca/Venom-x-Rockstar-Sift-Hash
1277,['hash'],Dynamite Fuel Sift Hash,"[['Gram', '20.00'], ['Quarter', '19.50/g'], ['Half', '19.00/g'], ['Ounce', '18.50/g']]",cheebas.ca,https://cheebas.ca/Dynamite-Fuel-Sift-Hash
1278,['hash'],HaZe Hash,"[['Gram', '18.00'], ['Quarter', '17.50/g'], ['Half', '17.00/g'], ['Ounce', '16.50/g']]",cheebas.ca,https://cheebas.ca/HaZe-Hash
1279,['hash'],Rockstar Sift Hash,"[['Gram', '16.50'], ['Quarter', '16.00/g'], ['Half', '15.50/g'], ['Ounce', '15.00/g']]",cheebas.ca,https://cheebas.ca/Rockstar-Sift-Hash
1280,['hash'],Duty Free Hash,"[['Gram', '18.00'], ['Quarter', '17.50/g'], ['Half', '17.00/g'], ['Ounce', '16.50/g']]",cheebas.ca,https://cheebas.ca/Duty-Free-Hash
1281,['hash'],Cured Blade Rub (assorted strains),"[['Gram', '22.50'], ['Quarter', '21.50/g'], ['Half', '20.50/g'], ['Ounce', '19.50/g']]",cheebas.ca,https://cheebas.ca/Cured-finger-hash-assorted-strains
1282,['hash'],Mercedes Bubble Gum *Flavoured* Hash,"[['Gram', '7.00'], ['Quarter', '6.50/g'], ['Half', '6.00/g'], ['Ounce', '5.50/g']]",cheebas.ca,https://cheebas.ca/Bubble-Gum-Flavoured-Hash
1283,['hash'],Blackrose Sift Hash,"[['Gram', '20.50'], ['Quarter', '20.00/g'], ['Half', '19.50/g'], ['Ounce', '19.00/g']]",cheebas.ca,https://cheebas.ca/Blackrose-Sift-Hash
1284,['hash'],Pink Panties Sift Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Pink-Panties-Sift-Hash
1285,['hash'],Thai-Tanic Sift Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/ThaiTanic-Sift-Hash
1286,['hash'],Magic Beans Sift Hash,"[['Gram', '19.50'], ['Quarter', '19.00/g'], ['Half', '18.50/g'], ['Ounce', '18.00/g']]",cheebas.ca,https://cheebas.ca/Magic-Beans-Sift-Hash
1287,['hash'],Master Kush Hash,"[['Gram', '17.50'], ['Quarter', '17.00/g'], ['Half', '16.50/g'], ['Ounce', '16.00/g']]",cheebas.ca,https://cheebas.ca/Master-Kush-Hash
1288,['hash'],Gypsy Caravan Hash,"[['Gram', '20.50'], ['Quarter', '20.00/g'], ['Half', '19.50/g'], ['Ounce', '19.00/g']]",cheebas.ca,https://cheebas.ca/Gypsy-Caravan-Hash
1289,['hash'],Kings Crown Hash,"[['Gram', '22.00'], ['Quarter', '21.50/g'], ['Half', '21.00/g'], ['Ounce', '20.00/g']]",cheebas.ca,https://cheebas.ca/Kings-Crown-Hash-Mostly-Melt
1290,['hash'],Elephant Stamp Hash,"[['Gram', '8.00'], ['Quarter', '7.50/g'], ['Half', '7.00/g'], ['Ounce', '6.50/g']]",cheebas.ca,https://cheebas.ca/Elephant-Stamp-Hash
1291,['hash'],Mercedes Hash,"[['Gram', '8.00']]",cheebas.ca,https://cheebas.ca/mercedes-hash-concentrate
1292,['hash'],Half LB Gold Seal Hash,"[['', '$1,000.00']]",cheebas.ca,https://cheebas.ca/1-2p-gold-seal-hash-concentrate
1293,['hash'],1lb Gold Seal Hash,"[['', '$1,900.00']]",cheebas.ca,https://cheebas.ca/1lb-gold-seal-hash-concentrate
1294,['hash'],Star Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Star-Hash
1295,['hash'],Tegridy Farms Sift Hash- Orange Kush,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Tegridy-Farms-Sift-Hash-Orange-Kush
1296,['hash'],31g Gold Seal Flavoured Hash Sampler Pack,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/31g-Gold-Seal-Flavoured-Hash-Sampler-Pack
1297,['hash'],Flying Hammer Pressed Bubble Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Flying-Hammer-Pressed-Bubble-Hash
1298,['hash'],Indica Mix Bubble Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Indica-Mix-Bubble-Hash
1299,['hash'],120 micron Charlie Sheen Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/120-micron-Charlie-Sheen-Hash
1300,['hash'],120 micron Citrus Skunk Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/120-micron-Citrus-Skunk-Hash
1301,['hash'],120 micron Purple Alien Cookies Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/120-micron-Purple-Alien-Cookies-Hash
1302,['hash'],Island Sweet Skunk Sift Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Island-Sweet-Skunk-Sift-Hash
1303,['hash'],Fred Flipn Stones Sift hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Fred-Flipn-Stones-Sift-hash
1304,['hash'],Platinum Pineapple Kush Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Platinum-Pineapple-Kush-Hash
1305,['hash'],Deep Sleep Sift Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Deep-Sleep-Sift-Hash
1306,['hash'],Sultan Hassan Rif Mt. Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Sultan-Hassan-Rif-Mt-Hash
1307,['hash'],Camel Stamp Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Camel-Stamp-Hash
1308,['hash'],Zero Zero egg HASH,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Zero-Zero-egg-HASH
1309,['hash'],Sour Diesel HASH,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Sour-Diesel-HASH
1310,['hash'],Hannibal Nectar Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Hannibal-Nectar-Hash
1311,['hash'],Ketama Gold Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Ketama-Gold-Hash
1312,['hash'],Gelato Sift HASH,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Gelato-Sift-HASH
1313,['hash'],Hulkberry Sift Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Hulkberry-Sift-Hash
1314,['hash'],Durban Poison Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Durban-Poison-Hash
1315,['hash'],Blue Dream HASH,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Blue-Dream-HASH
1316,['hash'],Death Star Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Death-Star-Hash
1317,['hash'],Nuken Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Nuken-Hash
1318,['hash'],Afghani Eagle Stamp Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Afghani-Eagle-Stamp-Hash
1319,['hash'],Optimus Prime Pressed Keif Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Optimus-Prime-Hash
1320,['hash'],Citrus Haze Sift Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Citrus-Haze-Sift-Hash
1321,['hash'],Chocolope Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Chocolope-Hash
1322,['hash'],Kootenay Gold Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Kootenay-Gold-Hash
1323,['hash'],Sweet Island Skunk Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Sweet-Island-Skunk-Hash
1324,['hash'],Mazar Sharif Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Mazar-Sharif-Hash
1325,['hash'],Girl Scout Cookies Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Girl-Scout-Cookies-Hash
1326,['hash'],Lebanese Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Lebanese-Hash
1327,['hash'],Electric Kush Sift 1g,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Electric-Kush-Sift-1g
1328,['hash'],Wheres my bike Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Wheres_my_bike_Hash
1329,['hash'],OG Pressed hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/OG_Pressed_hash
1330,['hash'],Afghani Cream Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Afghani_Cream_Hash_
1331,['hash'],Isreali Blonde Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/Isreali_Blonde_Hash
1332,['hash'],QP Gold Seal Hash,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/qp-gold-seal-hash-concentrate
1333,['hash'],Kief Indica,"[['', 'out of stock']]",cheebas.ca,https://cheebas.ca/kief-indica-concentrate
1334,['topicals'],Geezer Grease Large Tin,"[['', '$65.00']]",cheebas.ca,https://cheebas.ca/Geezer-Grease-Medium-Plastic-jar
1335,['topicals'],CannaLife Botanicals Muscle Rub 10ml (Small),"[['', '$20.00']]",cheebas.ca,https://cheebas.ca/CannaLife-Botanicals-Muscle-Rub-10ml-Small
1336,['topicals'],CannaLife Botanicals Muscle Rub 70ml (Large),"[['', '$55.00']]",cheebas.ca,https://cheebas.ca/CannaLife-Botanicals-Muscle-Rub-70ml-Large
1337,['topicals'],CannaLife Botanicals Joint Balm 70ml stick (Large),"[['', '$55.00']]",cheebas.ca,https://cheebas.ca/CannaLife-Arthritis-Balm-70ml-stick
1338,['topicals'],CannaLife Botanicals JOINT Balm 10ml stick (Small),"[['', '$20.00']]",cheebas.ca,https://cheebas.ca/CannaLife-Arthritis-Balm-10ml-stick-Small
1339,['topicals'],Apothecary Hemp Shaving Soap,"[['', '$16.50']]",cheebas.ca,https://cheebas.ca/apothecary-hemp-shaving-soap-topical
1340,['topicals'],Apothecary Hemp Infused Soap,"[['', '$11.99']]",cheebas.ca,https://cheebas.ca/apothecary-hemp-infused-soap-caribbean-breeze-topical
1341,['topicals'],Apothecary Hemp Lip Balm,"[['', '$6.99']]",cheebas.ca,https://cheebas.ca/apothecary-hemp-lip-balm-vanilla-topical
1342,['topicals'],Green Therapy Salvation Salve 2oz,"[['', '$44.99']]",cheebas.ca,https://cheebas.ca/green-therapy-salvation-salve-topical
1343,['topicals'],MEND Headache RollOn,"[['', '$20.00']]",cheebas.ca,https://cheebas.ca/mend-headache-roll-on-topical
1344,['topicals'],Sea B Dee - Artisan CBD Bath Bomb,"[['', '$14.00']]",cheebas.ca,https://cheebas.ca/Sea-Be-Dee--Artisan-CBD-Bath-Bomb
1345,['topicals'],Medicated Bath Salts,"[['', '$17.50']]",cheebas.ca,https://cheebas.ca/medicated-bath-salts
1346,['topicals'],Cannabis Suppository 200mg 10Pack Green Therapy,"[['', '$80.00']]",cheebas.ca,https://cheebas.ca/cannabis-suppository-200mg-10pack-other
1347,['topicals'],Nikki Stikki - Stress Relief Roller,"[['', '$40.00']]",cheebas.ca,https://cheebas.ca/Nikki-Stikki--Stress-Relief-Roller
1348,['topicals'],Nikki Stikki - CBD Headache roller 100mg CBD,"[['', '$60.00']]",cheebas.ca,https://cheebas.ca/Nikki-Stikki--CBD-Headache-roller-100mg-CBD
